,Unnamed: 0,Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,AverageYearlySales
2152,2164,Maruti Swift VDI BSIV W ABS,Maruti,Hyderabad,2010,86514,Diesel,Manual,First,1248,74.0,5,17.8,4.25,434220
2157,2169,Mahindra Scorpio SLE BSIII,Mahindra,Pune,2010,96813,Diesel,Manual,Second,2179,120.0,8,12.05,5.5,716075
2161,2173,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Volkswagen,Chennai,2012,55000,Diesel,Manual,First,1896,105.0,5,15.0,9.5,315813
2166,2178,Land Rover Discovery HSE Luxury 3.0 TD6,Land,Mumbai,2017,35000,Diesel,Automatic,First,2993,255.0,7,18.0,41.6,341459
2168,2180,Nissan Terrano XL 110 PS,Nissan,Mumbai,2014,50000,Diesel,Manual,First,1461,108.5,5,19.01,6.5,655719
2175,2187,Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,Hyundai,Mumbai,2016,13000,Petrol,Automatic,First,1999,152.88,5,12.95,17.75,221478
2177,2189,Audi A4 2.0 TFSI,Audi,Mumbai,2011,38000,Petrol,Automatic,First,1984,132.0,5,10.8,12.0,745165
2178,2190,Mercedes-Benz E-Class E250 CDI Launch Edition,MercedesBenz,Kochi,2016,46936,Diesel,Automatic,First,2143,204.0,5,13.0,29.6,213028
2179,2191,Renault Duster 85PS Diesel RxE,Renault,Jaipur,2015,55000,Diesel,Manual,First,1461,83.8,5,19.87,6.5,592212
2180,2192,Honda Amaze S AT i-Vtech,Honda,Mumbai,2014,19000,Petrol,Automatic,First,1198,86.7,5,15.5,4.75,706213
2181,2193,Volvo S60 D4 SUMMUM,Volvo,Coimbatore,2016,42259,Diesel,Automatic,First,1984,181.0,5,9.0,24.36,574761
2182,2194,Maruti Swift Dzire 1.2 Lxi BSIV,Maruti,Mumbai,2011,14000,Petrol,Manual,Second,1197,85.8,5,17.5,3.2,250639
2184,2196,Maruti Omni MPI STD BSIV,Maruti,Coimbatore,2017,15473,Petrol,Manual,First,796,34.2,5,16.8,3.58,336321
2185,2197,Maruti SX4 VDI,Maruti,Delhi,2011,75000,Diesel,Manual,First,1248,88.8,5,21.5,2.5,334005
2186,2198,Ford Fiesta Titanium 1.5 TDCi,Ford,Ahmedabad,2013,96000,Diesel,Manual,Second,1498,90.0,5,23.5,3.5,394963
2189,2201,Mercedes-Benz E-Class E270 CDI,MercedesBenz,Bangalore,2005,54000,Diesel,Automatic,First,2987,198.5,5,11.0,10.0,386797
2190,2202,Maruti Baleno Zeta Automatic,Maruti,Jaipur,2018,4131,Petrol,Automatic,First,1197,83.1,5,21.4,7.75,672168
2192,2204,Mahindra Scorpio S10 AT 4WD,Mahindra,Pune,2017,66988,Diesel,Automatic,First,2179,120.0,7,15.4,10.0,358357
2193,2205,Volkswagen Polo 1.2 MPI Trendline,Volkswagen,Mumbai,2014,54230,Petrol,Manual,First,1198,74.0,5,16.47,4.5,399955
2194,2206,Hyundai i20 1.2 Era,Hyundai,Kolkata,2015,35000,Petrol,Manual,First,1197,80.0,5,17.0,3.4,718631
2195,2207,Toyota Camry W4 (AT),Toyota,Mumbai,2010,62714,Petrol,Automatic,First,2362,164.7,5,12.1,4.5,357859
2197,2209,BMW 5 Series 2013-2017 520d M Sport,BMW,Pune,2018,7000,Diesel,Automatic,First,1995,190.0,5,18.12,46.0,262934
2202,2214,Chevrolet Sail Hatchback 1.2 LS ABS,Chevrolet,Kolkata,2014,14000,Petrol,Manual,First,1199,82.5,5,18.2,3.0,743215
2204,2216,Skoda Superb 2.5 TDi AT,Skoda,Delhi,2012,83000,Diesel,Automatic,First,2496,163.2,5,11.9,6.75,642592
2205,2217,Toyota Corolla Altis D-4D G,Toyota,Kochi,2013,81504,Diesel,Manual,First,1364,87.2,5,21.43,6.53,258942
2207,2219,Skoda Rapid 1.6 MPI AT Elegance,Skoda,Pune,2013,52900,Petrol,Automatic,First,1598,103.52,5,14.3,4.75,727608
2208,2220,Honda Brio 1.2 VX AT,Honda,Mumbai,2017,20000,Petrol,Automatic,First,1198,86.8,5,16.5,5.99,414512
2211,2223,Maruti Zen Estilo LXI BSIII,Maruti,Pune,2007,42000,Petrol,Manual,Third,998,67.1,5,18.2,1.3,422111
2212,2224,Toyota Etios Cross 1.4L GD,Toyota,Kochi,2016,36681,Diesel,Manual,First,1364,67.06,5,23.59,6.71,308674
2219,2231,Maruti Celerio ZXI MT,Maruti,Kochi,2017,21799,Petrol,Manual,First,998,67.04,5,23.1,5.11,504324
2227,2239,Tata Tiago 1.2 Revotron XT,Tata,Jaipur,2016,42700,Petrol,Manual,First,1199,84.0,5,23.84,3.6,705902
2231,2243,Mercedes-Benz M-Class ML 250 CDI,MercedesBenz,Mumbai,2016,52000,Diesel,Automatic,First,2143,203.2,5,15.26,35.0,786648
2233,2245,Maruti Wagon R VXI 1.2,Maruti,Mumbai,2015,55000,Petrol,Manual,First,1197,81.8,5,21.5,3.1,662075
2239,2251,Honda City i-DTEC ZX,Honda,Hyderabad,2017,46000,Diesel,Manual,First,1498,98.6,5,25.6,12.9,245041
2241,2253,Maruti Swift LXI Option,Maruti,Chennai,2015,29500,Petrol,Manual,First,1197,81.8,5,20.4,4.15,705702
2242,2254,Mercedes-Benz M-Class ML 350 CDI Corporate,MercedesBenz,Coimbatore,2012,63888,Diesel,Automatic,First,2987,224.0,5,14.0,22.58,482916
2245,2257,Toyota Innova Crysta 2.4 G MT,Toyota,Hyderabad,2016,121362,Diesel,Manual,First,2393,147.8,7,13.68,16.0,629128
2254,2267,Toyota Qualis RS E2,Toyota,Pune,2004,215750,Diesel,Manual,Second,2446,74.0,10,0.0,3.5,396164
2255,2268,Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,Mumbai,2013,25984,Petrol,Manual,First,1499,110.0,5,15.8,5.35,345518
2263,2276,BMW X6 xDrive30d,BMW,Jaipur,2013,45306,Diesel,Automatic,Second,2993,241.0,4,11.2,42.5,697120
2265,2278,Hyundai Santro Xing GLS LPG,Hyundai,Pune,2010,55000,LPG,Manual,Second,1086,62.1,5,13.45,1.65,397856
2270,2283,Maruti Ciaz VDi,Maruti,Jaipur,2017,62691,Diesel,Manual,First,1248,88.5,5,26.21,7.5,773034
2278,2291,Mahindra Logan Diesel 1.5 DLS,Mahindra,Chennai,2011,128000,Diesel,Manual,Third,1461,65.0,5,19.2,2.0,286841
2279,2292,Maruti Ciaz Alpha,Maruti,Kochi,2018,38394,Petrol,Manual,First,1462,103.25,5,21.56,9.18,363784
2282,2295,Ford Figo 2015-2019 1.2P Trend MT,Ford,Coimbatore,2017,39419,Petrol,Manual,First,1196,86.8,5,18.16,4.95,494717
2286,2299,BMW 1 Series 118d Sport Line,BMW,Hyderabad,2013,51000,Diesel,Automatic,Second,1995,143.0,5,20.58,17.0,621356
2287,2300,Tata Safari DICOR 2.2 LX 4x2,Tata,Bangalore,2012,90000,Diesel,Manual,Second,2179,138.03,7,13.93,4.6,405893
2288,2301,Mahindra Scorpio VLX 4WD AIRBAG BSIV,Mahindra,Jaipur,2010,105000,Diesel,Manual,Second,2179,120.0,8,12.05,5.21,472478
2290,2303,Honda City ZX VTEC,Honda,Chennai,2006,109000,Petrol,Manual,First,1497,100.0,5,16.9,1.5,462883
2292,2305,Porsche Cayman 2009-2012 S tiptronic,Porsche,Mumbai,2011,8000,Petrol,Automatic,First,3436,74.0,2,9.0,43.0,641168
2293,2306,Land Rover Range Rover Sport 2005 2012 HSE,Land,Hyderabad,2010,45000,Diesel,Automatic,First,2993,241.4,6,14.7,40.0,494393
2295,2308,Hyundai i10 Asta Sunroof AT,Hyundai,Mumbai,2011,54000,Petrol,Automatic,First,1197,80.0,5,19.2,2.9,257428
2299,2312,Chevrolet Tavera LT 9 Str BS IV,Chevrolet,Kolkata,2012,67132,Diesel,Manual,First,2499,78.0,9,13.58,4.75,614823
2300,2313,Volkswagen Vento 1.5 TDI Trendline,Volkswagen,Mumbai,2011,47000,Diesel,Manual,First,1498,108.5,5,20.64,3.25,603501
2306,2319,Mercedes-Benz E-Class E 350 d,MercedesBenz,Coimbatore,2019,9312,Diesel,Automatic,First,2987,258.0,5,18.0,78.8,439735
2307,2320,Maruti Celerio LXI,Maruti,Kolkata,2015,30458,Petrol,Manual,First,998,67.04,5,23.1,2.99,343966
2309,2322,Tata Nano XT,Tata,Pune,2011,50000,Petrol,Manual,Second,624,37.48,4,23.9,0.75,670416
2313,2327,Chevrolet Enjoy 1.3 TCDi LTZ 8,Chevrolet,Coimbatore,2015,57934,Diesel,Manual,First,1248,73.74,8,18.2,5.5,317048
2314,2328,BMW X5 xDrive 30d M Sport,BMW,Chennai,2017,6500000,Diesel,Automatic,First,2993,258.0,5,15.97,65.0,620831
2316,2330,Skoda Fabia 1.2 MPI Ambition Plus,Skoda,Mumbai,2012,27014,Petrol,Manual,First,1198,75.0,5,16.25,2.19,618972
2319,2333,Nissan Terrano XL D Option,Nissan,Mumbai,2014,51000,Diesel,Manual,First,1461,83.14,5,19.87,5.65,655202
2328,2343,Hyundai Santro AT,Hyundai,Hyderabad,2006,74483,Petrol,Automatic,First,999,74.0,5,0.0,2.3,663948
2331,2346,Mahindra Xylo D2 BSIV,Mahindra,Chennai,2013,234000,Diesel,Manual,Second,2489,95.0,8,14.0,3.5,570713
2340,2355,Mercedes-Benz GLA Class 200 Sport Edition,MercedesBenz,Delhi,2016,23000,Petrol,Automatic,First,1991,183.0,5,13.7,25.0,371491
2342,2357,Mercedes-Benz CLA 200 Sport Edition,MercedesBenz,Delhi,2016,25000,Petrol,Automatic,First,1991,183.0,5,15.04,26.0,337171
2344,2359,Mahindra Xylo D2 Maxx,Mahindra,Chennai,2016,150000,Diesel,Manual,First,2489,93.7,9,14.95,4.5,333774
2347,2362,Tata Safari Storme Explorer Edition,Tata,Delhi,2014,80000,Diesel,Manual,First,2179,138.1,7,14.0,6.0,702451
2351,2366,Toyota Corolla Altis G MT,Toyota,Kolkata,2014,27000,Petrol,Manual,First,1798,138.03,5,14.28,7.95,665302
2352,2367,Maruti Grand Vitara 2.4 MT,Maruti,Kochi,2018,28786,Petrol,Manual,First,2393,163.5,5,10.4,9.74,521168
2353,2368,Mahindra XUV500 W8 1.99 mHawk,Mahindra,Chennai,2011,143354,Diesel,Manual,Second,1997,140.0,7,16.0,6.0,425055
2354,2370,Mini Cooper 3 DOOR S,Mini,Mumbai,2013,21000,Petrol,Automatic,First,1998,189.08,4,17.44,21.5,685577
2361,2377,Maruti Wagon R Stingray LXI,Maruti,Hyderabad,2014,55277,Petrol,Manual,First,998,67.04,5,20.51,3.9,646649
2364,2380,Skoda Rapid 1.6 MPI AT Ambition,Skoda,Mumbai,2017,32000,Petrol,Automatic,First,1598,103.52,5,14.84,8.11,787219
2367,2383,Skoda Laura Elegance 2.0 TDI CR AT,Skoda,Pune,2010,84000,Diesel,Automatic,First,1968,138.1,5,20.0,4.45,492925
2379,2395,Ford Endeavour 2.2 Trend MT 4X4,Ford,Hyderabad,2016,107890,Diesel,Manual,First,2198,157.7,7,13.5,20.5,644343
2380,2396,Hyundai i20 2015-2017 1.4 Magna ABS,Hyundai,Pune,2012,64000,Diesel,Manual,First,1396,90.0,5,21.9,4.25,317062
2381,2397,Ford EcoSport 1.5 Petrol Trend,Ford,Kolkata,2016,21460,Petrol,Manual,First,1497,121.36,5,17.0,6.0,623250
2384,2400,Honda Jazz V CVT,Honda,Hyderabad,2015,33000,Petrol,Automatic,First,1199,88.7,5,19.0,7.25,620622
2385,2401,Volvo XC90 2007-2015 D5 AWD,Volvo,Kochi,2014,89230,Diesel,Manual,First,2400,200.0,7,11.1,23.65,291884
2392,2408,Mahindra Scorpio S2 7 Seater,Mahindra,Pune,2014,87200,Diesel,Manual,First,2523,75.0,7,15.4,7.75,725547
2395,2411,Mercedes-Benz New C-Class C 200 CGI Elegance,MercedesBenz,Delhi,2011,51000,Petrol,Automatic,First,1796,186.0,5,11.74,11.5,618279
2397,2413,Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,Kochi,2017,20773,Diesel,Manual,First,1186,73.97,5,24.0,5.92,581462
2406,2422,Jaguar XJ 3.0L Portfolio,Jaguar,Delhi,2016,12000,Diesel,Automatic,First,2993,271.23,4,10.5,79.0,348112
2408,2424,Hyundai i20 Magna 1.4 CRDi (Diesel),Hyundai,Jaipur,2013,51873,Diesel,Manual,First,1396,88.76,5,21.9,3.9,685282
2409,2425,Ford Figo Diesel EXI Option,Ford,Chennai,2012,72500,Diesel,Manual,First,1399,68.0,5,18.5,3.12,657124
2420,2436,Hyundai i10 Magna LPG,Hyundai,Jaipur,2012,53000,LPG,Manual,Second,1086,68.05,5,19.2,2.85,439043
2424,2440,Maruti Baleno Delta 1.3,Maruti,Delhi,2017,33000,Diesel,Manual,First,1248,74.0,5,27.39,6.96,541059
2430,2446,Mercedes-Benz GLC 220d 4MATIC Sport,MercedesBenz,Mumbai,2017,25000,Diesel,Automatic,First,2143,170.0,5,17.9,45.0,213176
2436,2452,Hyundai Xcent 1.2 CRDi E Plus,Hyundai,Mumbai,2017,69000,Diesel,Manual,First,1186,73.97,5,25.4,3.55,347842
2437,2453,Nissan Sunny Diesel XV,Nissan,Chennai,2014,79200,Diesel,Manual,First,1461,84.8,5,22.71,5.5,575352
2441,2457,Renault Pulse RxL,Renault,Delhi,2014,67668,Diesel,Manual,First,1461,63.12,5,23.08,3.1,372616
2444,2460,Volkswagen Vento Petrol Comfortline,Volkswagen,Kolkata,2015,70623,Petrol,Manual,First,1598,103.6,5,15.04,3.99,665062
2446,2462,Audi Q3 2012-2015 35 TDI Quattro Premium,Audi,Mumbai,2015,48000,Diesel,Automatic,First,1968,174.33,5,15.73,18.25,613048
2457,2473,Maruti Ciaz ZDi Plus,Maruti,Coimbatore,2018,68737,Diesel,Manual,First,1248,88.5,5,26.21,9.32,426708
2458,2474,Mercedes-Benz CLA 200 CDI Style,MercedesBenz,Coimbatore,2017,23106,Diesel,Automatic,First,2143,136.0,5,17.9,27.43,745948
2460,2476,Toyota Innova 2.5 GX (Diesel) 8 Seater,Toyota,Delhi,2014,77795,Diesel,Manual,First,2494,100.6,8,12.99,9.5,504439
2462,2478,Toyota Etios Petrol TRD Sportivo,Toyota,Chennai,2013,67620,Petrol,Manual,Second,1496,88.8,5,17.6,4.2,339853
2464,2480,Honda Accord 2.4 M/T,Honda,Delhi,2012,64709,Petrol,Manual,Second,2354,177.6,5,12.8,6.0,310671
2468,2484,Audi A4 35 TDI Premium Sport,Audi,Chennai,2016,11000,Diesel,Automatic,First,1968,174.33,5,17.11,28.0,329055
2471,2487,Toyota Corolla DX,Toyota,Chennai,2003,70000,Petrol,Manual,Second,1794,125.0,5,13.4,1.7,283436
2472,2488,Tata Hexa XTA,Tata,Coimbatore,2019,14233,Diesel,Automatic,First,2179,153.86,7,17.6,17.85,725413
2473,2489,Hyundai i20 2015-2017 1.2 Asta,Hyundai,Pune,2010,72000,Petrol,Manual,Second,1197,80.0,5,17.0,2.75,637253
2486,2502,Honda Accord 2001-2003 2.3 VTi L AT,Honda,Jaipur,2009,88000,Petrol,Automatic,First,2354,142.0,5,11.1,5.25,292986
2488,2504,Ford Fiesta Classic 1.4 Duratorq LXI,Ford,Kochi,2015,69749,Diesel,Manual,First,1388,67.0,5,18.6,3.82,338704
2492,2508,Hyundai Verna CRDi ABS,Hyundai,Chennai,2008,120000,Diesel,Manual,Second,1493,110.0,5,18.1,2.0,242209
2495,2511,Hyundai Grand i10 CRDi Asta,Hyundai,Ahmedabad,2014,116905,Diesel,Manual,First,1120,70.0,5,24.0,4.0,551607
2499,2515,BMW 6 Series Gran Coupe,BMW,Delhi,2013,21000,Diesel,Automatic,Second,2993,313.0,4,17.54,44.0,631507
2500,2516,Maruti SX4 Green Vxi (CNG),Maruti,Mumbai,2014,53000,CNG,Manual,First,1586,85.7,5,22.1,3.26,728849
2504,2520,Skoda Octavia 2.0 TDI AT Style Plus,Skoda,Kochi,2016,31021,Diesel,Automatic,First,1968,141.0,5,19.5,16.61,798815
2511,2527,Hyundai Santro Xing XO CNG,Hyundai,Pune,2005,100000,CNG,Manual,Third,1086,74.0,5,17.0,1.2,402453
2512,2528,Land Rover Discovery SE 3.0 TD6,Land,Delhi,2016,59000,Diesel,Automatic,First,2993,255.0,7,18.0,36.75,555491
2513,2529,Mercedes-Benz New C-Class 230 Avantgarde,MercedesBenz,Hyderabad,2009,29000,Petrol,Automatic,Second,1796,178.0,5,11.7,10.0,223912
2515,2532,Audi Q7 3.0 TDI quattro,Audi,Hyderabad,2011,98000,Diesel,Automatic,First,2967,241.4,7,12.07,22.0,440424
2519,2536,Skoda Rapid 1.5 TDI Ambition,Skoda,Coimbatore,2018,5833,Diesel,Manual,First,1498,108.4,5,21.13,11.92,633945
2526,2544,BMW 3 Series 318i Sedan,BMW,Pune,2012,39000,Petrol,Automatic,Second,1995,154.0,5,12.05,15.0,468786
2527,2545,Mahindra NuvoSport N8,Mahindra,Coimbatore,2017,37712,Diesel,Manual,First,1493,100.0,7,17.45,7.57,702964
2529,2547,BMW X6 xDrive 40d M Sport,BMW,Chennai,2016,25000,Diesel,Automatic,First,2993,308.43,5,15.87,60.0,324292
2534,2552,Honda Amaze VX AT i-Vtech,Honda,Hyderabad,2014,57937,Petrol,Automatic,First,1198,86.7,5,15.5,5.4,461153
2535,2553,Audi A4 2.0 TDI Premium Sport Limited Edition,Audi,Coimbatore,2015,21979,Diesel,Automatic,First,1968,174.33,5,17.11,23.45,393049
2536,2554,Skoda Octavia Ambiente 1.9 TDI MT,Skoda,Hyderabad,2002,99000,Diesel,Manual,Second,1896,66.0,5,18.7,1.9,466104
2537,2555,Honda Amaze E i-Dtech,Honda,Pune,2016,62000,Diesel,Manual,First,1498,98.6,5,25.8,6.1,642573
2538,2556,Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,Toyota,Mumbai,2006,127001,Diesel,Manual,First,2494,102.0,8,12.8,4.95,406842
2542,2560,Mitsubishi Pajero 2.8 GLX Sports,Mitsubishi,Hyderabad,2008,85000,Diesel,Manual,First,2835,118.6,6,9.5,7.99,410767
2543,2561,Volvo S80 D5,Volvo,Hyderabad,2008,79000,Diesel,Automatic,First,2400,215.0,5,13.1,10.99,645440
2548,2566,Mahindra Scorpio VLX 2WD BSIV,Mahindra,Kolkata,2014,45128,Diesel,Manual,First,2179,120.0,8,12.05,6.75,645175
2557,2575,Chevrolet Tavera LS B3 10 Seats BSIII,Chevrolet,Hyderabad,2015,120000,Diesel,Manual,First,2499,80.0,10,14.8,5.5,799561
2561,2579,Hyundai Santro Xing XG eRLX Euro III,Hyundai,Mumbai,2006,50888,Petrol,Manual,First,1086,74.0,5,17.0,1.15,361635
2563,2581,Maruti Celerio ZXI AT,Maruti,Pune,2016,54000,Petrol,Automatic,First,998,67.04,5,23.1,4.5,225642
2570,2588,Mitsubishi Montero 3.2 GLS,Mitsubishi,Chennai,2007,179032,Diesel,Manual,First,3200,199.3,7,11.56,7.5,765114
2572,2590,Honda Civic 2006-2010 1.8 (E) MT,Honda,Hyderabad,2007,77000,Petrol,Manual,First,1799,130.0,5,13.5,2.5,362026
2573,2591,Hyundai i20 2015-2017 Magna 1.2,Hyundai,Pune,2016,20600,Petrol,Manual,First,1197,81.83,5,18.6,5.4,470603
2576,2594,Hyundai i20 Sportz Option 1.2,Hyundai,Delhi,2016,38000,Petrol,Manual,First,1197,81.83,5,18.6,5.95,327399
2577,2595,Tata Tiago AMT 1.2 Revotron XZA,Tata,Coimbatore,2019,15379,Petrol,Automatic,First,1199,83.83,5,23.84,6.97,776162
2581,2599,Tata Xenon XT EX 4X4,Tata,Bangalore,2014,60000,Diesel,Manual,Second,2179,138.03,5,13.49,5.9,652784
2584,2602,Hyundai EON Magna,Hyundai,Pune,2015,55000,Petrol,Manual,First,814,55.0,5,22.0,2.61,730559
2587,2605,Tata Nano Cx,Tata,Jaipur,2010,57000,Petrol,Manual,First,624,35.0,4,26.0,0.5,228164
2597,2615,Renault Scala RxL,Renault,Kolkata,2013,45000,Petrol,Manual,First,1498,97.6,5,16.95,2.4,310638
2600,2618,Tata Indigo CS LX (TDI) BS III,Tata,Jaipur,2008,128813,Diesel,Manual,First,1396,69.0,5,19.09,1.5,582023
2603,2621,Ford Fiesta 1.4 TDCi EXI,Ford,Chennai,2006,89326,Diesel,Manual,Third,1399,68.0,5,17.8,1.55,412859
2605,2624,Hyundai Grand i10 CRDi SportZ Edition,Hyundai,Kochi,2015,66337,Diesel,Manual,First,1120,70.0,5,24.0,4.96,724799
2607,2626,Audi A4 1.8 TFSI,Audi,Kolkata,2010,38001,Petrol,Automatic,First,1781,163.2,5,12.3,8.5,469702
2609,2628,Hyundai Verna Transform SX VTVT,Hyundai,Bangalore,2011,61000,Petrol,Manual,Second,1599,103.2,5,16.2,3.4,602981
2615,2634,Hyundai Getz GLS ABS,Hyundai,Pune,2005,91000,Petrol,Manual,Third,1341,83.0,5,16.8,0.8,286824
2618,2637,Hyundai Grand i10 1.2 Kappa Sportz Option,Hyundai,Coimbatore,2019,13916,Petrol,Manual,First,1197,81.86,5,18.9,6.44,626050
2627,2646,Ford Figo 2015-2019 1.2P Sports Edition MT,Ford,Mumbai,2019,1000,Petrol,Manual,First,1196,86.8,5,18.12,6.8,630701
2629,2648,Honda BRV i-VTEC V MT,Honda,Pune,2016,9200,Petrol,Manual,First,1497,117.3,7,15.4,8.0,274799
2633,2652,Audi Q5 2.0 TDI Technology,Audi,Hyderabad,2014,50000,Diesel,Automatic,First,1968,174.3,5,14.16,35.0,361499
2634,2653,Honda Amaze S i-DTEC,Honda,Jaipur,2015,60207,Diesel,Manual,First,1498,98.6,5,25.8,5.5,769642
2640,2659,Porsche Panamera Diesel,Porsche,Kolkata,2015,25100,Diesel,Automatic,First,2967,300.0,4,17.85,75.0,701194
2642,2661,Audi A6 2.8 FSI,Audi,Ahmedabad,2008,41000,Petrol,Automatic,Second,2773,201.0,5,10.4,10.5,519638
2643,2662,Maruti Ciaz ZXi Plus,Maruti,Chennai,2015,30000,Petrol,Manual,First,1373,91.1,5,20.73,6.7,352582
2645,2664,Mahindra Bolero mHAWK D70 ZLX,Mahindra,Hyderabad,2017,40279,Diesel,Manual,First,1493,70.0,7,16.5,8.0,495413
2647,2666,Maruti Swift Dzire 1.2 Vxi BSIV,Maruti,Mumbai,2015,60000,Petrol,Manual,First,1197,85.8,5,17.5,4.8,539102
2655,2675,Maruti Wagon R VXi BSII,Maruti,Pune,2012,82000,Petrol,Manual,First,998,67.1,5,18.9,2.3,200970
2659,2679,Honda Mobilio E i VTEC,Honda,Kolkata,2014,23000,Petrol,Manual,First,1497,117.3,7,17.3,4.25,712033
2661,2681,Skoda Superb 3.6 V6 FSI,Skoda,Hyderabad,2010,54000,Petrol,Automatic,First,3597,262.6,5,0.0,6.0,537925
2662,2682,Hyundai i20 1.4 Sportz,Hyundai,Coimbatore,2018,18521,Diesel,Manual,First,1396,88.73,5,22.54,9.18,736838
2663,2683,Maruti Celerio ZXI Optional,Maruti,Hyderabad,2017,26400,Petrol,Manual,First,998,67.04,5,23.1,4.99,229521
2665,2685,Ford Figo Diesel LXI,Ford,Chennai,2010,39000,Diesel,Manual,First,1399,68.0,5,20.0,2.5,531630
2669,2689,Volvo S60 D3,Volvo,Chennai,2012,20000,Diesel,Automatic,First,1985,163.0,5,18.5,12.0,771687
2676,2696,Mahindra KUV 100 mFALCON G80 K2,Mahindra,Coimbatore,2017,24806,Petrol,Manual,First,1198,82.0,6,18.15,5.6,390066
2678,2698,Mahindra TUV 300 T8 AMT,Mahindra,Hyderabad,2017,30000,Diesel,Automatic,First,1493,100.0,7,18.49,8.2,598780
2681,2701,Maruti Celerio CNG VXI MT,Maruti,Kochi,2016,70536,CNG,Manual,First,998,58.33,5,31.79,4.58,660236
2683,2703,Mahindra Scorpio DX 2.6 Turbo 8 Str,Mahindra,Mumbai,2006,89869,Diesel,Manual,First,2609,116.6,8,12.7,3.25,547456
2684,2704,Hyundai Tucson CRDi,Hyundai,Jaipur,2007,103515,Diesel,Manual,Third,1991,112.0,7,12.6,5.0,596447
2686,2706,Porsche Panamera Diesel 250hp,Porsche,Kochi,2014,60033,Diesel,Automatic,First,2967,250.0,4,18.18,51.52,765714
2689,2709,Honda Amaze V Petrol,Honda,Kochi,2016,40866,Petrol,Manual,First,1199,86.76,5,19.5,5.47,628341
2694,2714,Hyundai i20 Active 1.2 SX Dual Tone,Hyundai,Pune,2016,6000,Petrol,Manual,First,1197,81.86,5,17.19,7.25,696071
2695,2715,Maruti Swift AMT DDiS VDI,Maruti,Chennai,2018,11000,Diesel,Manual,First,1248,74.0,5,28.4,8.0,760779
2697,2717,Maruti Wagon R VXI BS IV with ABS,Maruti,Kolkata,2016,29930,Petrol,Manual,First,998,67.1,5,18.9,3.35,287488
2699,2719,Toyota Etios VX,Toyota,Kolkata,2012,55000,Petrol,Manual,First,1496,88.7,5,17.6,2.99,488309
2701,2721,Volkswagen CrossPolo 1.5 TDI,Volkswagen,Coimbatore,2016,54727,Diesel,Manual,First,1498,88.73,5,20.14,6.63,686649
2705,2725,Skoda Rapid 1.6 MPI AT Style,Skoda,Mumbai,2017,13412,Petrol,Automatic,First,1598,103.52,5,14.3,9.19,435526
2706,2726,Hyundai Verna CRDi,Hyundai,Hyderabad,2011,70000,Diesel,Manual,First,1493,110.0,5,16.8,5.1,588870
2707,2727,Hyundai i20 Active S Diesel,Hyundai,Jaipur,2015,81310,Diesel,Manual,First,1396,88.76,5,21.19,5.9,224753
2708,2728,Maruti Baleno Alpha CVT,Maruti,Kochi,2019,13574,Petrol,Automatic,First,1197,83.1,5,21.4,9.51,536220
2709,2729,Honda CR-V 2.4L 4WD MT,Honda,Mumbai,2008,75000,Petrol,Manual,Second,2354,158.8,5,11.1,3.9,282128
2715,2735,Ford Fiesta 1.4 ZXi TDCi ABS,Ford,Chennai,2010,82000,Diesel,Manual,First,1399,68.0,5,17.8,2.75,435450
2716,2736,Hyundai Verna 1.6 CRDi S,Hyundai,Chennai,2016,31000,Diesel,Manual,First,1582,126.2,5,23.9,9.0,250223
2720,2741,Maruti Alto LX BSIII,Maruti,Ahmedabad,2007,72000,Petrol,Manual,Second,796,46.3,5,19.7,1.2,749859
2729,2750,Maruti Celerio ZDi,Maruti,Kolkata,2015,33517,Diesel,Manual,First,793,47.0,5,27.62,3.1,203126
2731,2752,Hyundai EON D Lite Plus Option,Hyundai,Kolkata,2017,60000,Petrol,Manual,First,814,55.2,5,21.1,2.5,396416
2737,2758,Maruti Swift VDI Optional,Maruti,Coimbatore,2018,61386,Diesel,Manual,First,1248,74.0,5,25.2,7.05,238817
2738,2759,Maruti Swift AMT VDI,Maruti,Delhi,2018,11500,Diesel,Automatic,First,1248,74.0,5,28.4,7.5,604792
2747,2768,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Mahindra,Kolkata,2011,51387,Diesel,Manual,First,2179,120.0,7,12.05,5.5,674033
2748,2769,Hyundai Getz GLE,Hyundai,Bangalore,2006,44000,Petrol,Manual,Second,1341,83.0,5,15.3,1.75,649877
2754,2775,Honda Brio E MT,Honda,Bangalore,2013,55116,Petrol,Manual,First,1198,86.8,5,19.4,3.31,571771
2758,2779,Skoda Superb Elegance 1.8 TSI MT,Skoda,Pune,2014,136000,Petrol,Manual,First,1798,157.75,5,13.1,9.5,595609
2761,2783,Ford Ecosport 1.5 Ti VCT MT Trend,Ford,Coimbatore,2014,62497,Petrol,Manual,First,1499,110.0,5,15.8,7.52,483162
2765,2787,BMW 7 Series 730Ld Sedan,BMW,Coimbatore,2013,73525,Diesel,Automatic,First,2993,258.0,5,16.46,34.54,360353
